iter	Passed	Remaining
9029	579090	62205
9030	579153	62141
9031	579218	62077
9032	579291	62014
9033	579352	61949
9034	579420	61886
9035	579480	61821
9036	579539	61756
9037	579592	61691
9038	579660	61627
9039	579711	61562
9040	579773	61497
9041	579835	61433
9042	579903	61369
9043	579969	61305
9044	580035	61242
9045	580095	61177
9046	580149	61112
9047	580202	61046
9048	580266	60982
9049	580324	60918
9050	580384	60853
9051	580444	60788
9052	580509	60724
9053	580573	60660
9054	580637	60596
9055	580698	60532
9056	580759	60467
9057	580822	60403
9058	580878	60338
9059	580941	60274
9060	581001	60209
9061	581061	60145
9062	581122	60080
9063	581187	60016
9064	581248	59952
9065	581311	59888
9066	581370	59823
9067	581439	59759
9068	581490	59694
9069	581550	59629
9070	581609	59565
9071	581675	59501
9072	581735	59436
9073	581797	59372
9074	581855	59307
9075	581919	59243
9076	581979	59178
9077	582042	59114
9078	582103	59050
9079	582168	58986
9080	582230	58921
9081	582294	58857
9082	582352	58793
9083	582417	58729
9084	582484	58665
9085	582542	58600
9086	582602	58535
9087	582663	58471
9088	582725	58407
9089	582789	58343
9090	582856	58279
9091	582918	58214
9092	582984	58150
9093	583048	58086
9094	583115	58022
9095	583178	57958
9096	583247	57895
9097	583302	57830
9098	583371	57766
9099	583432	57702
9100	583497	57638
9101	583564	57574
9102	583622	57509
9103	583681	57444
9104	583751	57381
9105	583813	57317
9106	583868	57252
9107	583929	57187
9108	583986	57122
9109	584053	57059
9110	584119	56995
9111	584181	56930
9112	584239	56866
9113	584301	56801
9114	584371	56738
9115	584433	56673
9116	584499	56609
9117	584561	56545
9118	584620	56481
9119	584680	56416
9120	584747	56352
9121	584806	56288
9122	584860	56223
9123	584920	56158
9124	584979	56093
9125	585037	56029
9126	585102	55965
9127	585175	55901
9128	585242	55838
9129	585296	55773
9130	585364	55709
9131	585424	55644
9132	585484	55580
9133	585551	55516
9134	585611	55452
9135	585677	55388
9136	585739	55323
9137	585802	55259
9138	585857	55194
9139	585915	55129
9140	585979	55065
9141	586034	55000
9142	586101	54936
9143	586158	54872
9144	586221	54807
9145	586280	54743
9146	586346	54679
9147	586402	54614
9148	586463	54550
9149	586524	54485
9150	586586	54421
9151	586647	54357
9152	586707	54292
9153	586765	54228
9154	586833	54164
9155	586904	54100
9156	586975	54037
9157	587030	53972
9158	587094	53908
9159	587152	53843
9160	587212	53779
9161	587283	53715
9162	587352	53652
9163	587412	53587
9164	587473	53523
9165	587539	53459
9166	587601	53395
9167	587665	53330
9168	587729	53266
9169	587802	53203
9170	587863	53139
9171	587929	53075
9172	587985	53010
9173	588049	52946
9174	588104	52881
9175	588164	52816
9176	588227	52752
9177	588287	52688
9178	588347	52623
9179	588408	52559
9180	588464	52494
9181	588515	52429
9182	588581	52365
9183	588647	52301
9184	588709	52237
9185	588769	52172
9186	588832	52108
9187	588902	52044
9188	588960	51980
9189	589018	51915
9190	589083	51851
9191	589152	51787
9192	589202	51722
9193	589254	51657
9194	589309	51592
9195	589364	51527
9196	589425	51463
9197	589485	51398
9198	589546	51334
9199	589622	51271
9200	589683	51207
9201	589752	51143
9202	589805	51078
9203	589873	51014
9204	589934	50950
9205	589993	50885
9206	590063	50822
9207	590121	50757
9208	590182	50693
9209	590236	50628
9210	590301	50564
9211	590368	50500
9212	590428	50436
9213	590485	50371
9214	590552	50307
9215	590614	50243
9216	590684	50179
9217	590747	50115
9218	590811	50051
9219	590872	49987
9220	590932	49922
9221	590997	49858
9222	591060	49794
9223	591125	49730
9224	591183	49665
9225	591242	49601
9226	591303	49536
9227	591375	49473
9228	591440	49409
9229	591497	49344
9230	591558	49280
9231	591626	49216
9232	591686	49152
9233	591751	49088
9234	591823	49024
9235	591890	48961
9236	591951	48896
9237	592012	48832
9238	592077	48768
9239	592135	48703
9240	592191	48639
9241	592252	48574
9242	592310	48510
9243	592377	48446
9244	592449	48382
9245	592513	48318
9246	592580	48254
9247	592636	48190
9248	592694	48125
9249	592756	48061
9250	592817	47997
9251	592880	47932
9252	592940	47868
9253	592993	47803
9254	593052	47738
9255	593109	47674
9256	593177	47610
9257	593240	47546
9258	593300	47482
9259	593353	47417
9260	593415	47352
9261	593476	47288
9262	593543	47224
9263	593603	47160
9264	593651	47094
9265	593721	47031
9266	593784	46967
9267	593851	46903
9268	593910	46838
9269	593972	46774
9270	594035	46710
9271	594104	46646
9272	594170	46582
9273	594228	46518
9274	594286	46453
9275	594348	46389
9276	594418	46325
9277	594481	46261
9278	594538	46197
9279	594612	46133
9280	594679	46069
9281	594738	46005
9282	594804	45941
9283	594866	45877
9284	594929	45813
9285	594994	45749
9286	595058	45684
9287	595114	45620
9288	595180	45556
9289	595244	45492
9290	595305	45428
9291	595367	45363
9292	595422	45299
9293	595495	45235
9294	595559	45171
9295	595623	45107
9296	595674	45042
9297	595736	44978
9298	595794	44913
9299	595853	44849
9300	595917	44785
9301	595981	44721
9302	596044	44656
9303	596107	44592
9304	596171	44528
9305	596228	44464
9306	596293	44400
9307	596350	44335
9308	596414	44271
9309	596469	44206
9310	596531	44142
9311	596598	44078
9312	596658	44014
9313	596734	43951
9314	596798	43886
9315	596859	43822
9316	596918	43758
9317	596976	43693
9318	597034	43629
9319	597109	43565
9320	597159	43500
9321	597221	43436
9322	597289	43372
9323	597368	43309
9324	597436	43246
9325	597495	43181
9326	597568	43118
9327	597631	43054
9328	597693	42989
9329	597757	42925
9330	597823	42861
9331	597884	42797
9332	597952	42733
9333	598021	42670
9334	598086	42606
9335	598144	42541
9336	598202	42477
9337	598268	42413
9338	598323	42348
9339	598382	42283
9340	598450	42220
9341	598516	42156
9342	598584	42092
9343	598652	42028
9344	598726	41965
9345	598782	41900
9346	598845	41836
9347	598910	41772
9348	598969	41708
9349	599039	41644
9350	599089	41579
9351	599153	41515
9352	599218	41451
9353	599278	41386
9354	599337	41322
9355	599395	41258
9356	599459	41194
9357	599520	41129
9358	599590	41066
9359	599649	41001
9360	599715	40937
9361	599781	40873
9362	599838	40809
9363	599896	40744
9364	599952	40680
9365	600008	40615
9366	600069	40551
9367	600126	40486
9368	600185	40422
9369	600241	40357
9370	600305	40293
9371	600365	40229
9372	600424	40164
9373	600493	40101
9374	600560	40037
9375	600623	39973
9376	600682	39908
9377	600747	39844
9378	600814	39781
9379	600876	39716
9380	600936	39652
9381	600996	39588
9382	601052	39523
9383	601111	39459
9384	601165	39394
9385	601226	39330
9386	601292	39266
9387	601351	39201
9388	601408	39137
9389	601468	39073
9390	601525	39008
9391	601592	38944
9392	601659	38880
9393	601717	38816
9394	601777	38752
9395	601838	38687
9396	601900	38623
9397	601966	38559
9398	602034	38495
9399	602091	38431
9400	602155	38367
9401	602217	38303
9402	602277	38238
9403	602344	38174
9404	602409	38110
9405	602480	38047
9406	602544	37983
9407	602606	37919
9408	602675	37855
9409	602739	37791
9410	602796	37726
9411	602856	37662
9412	602919	37598
9413	602987	37534
9414	603054	37470
9415	603116	37406
9416	603186	37342
9417	603239	37278
9418	603296	37213
9419	603364	37149
9420	603423	37085
9421	603484	37021
9422	603539	36956
9423	603598	36892
9424	603652	36827
9425	603707	36762
9426	603768	36698
9427	603831	36634
9428	603891	36570
9429	603953	36506
9430	604014	36441
9431	604076	36377
9432	604143	36313
9433	604208	36249
9434	604272	36185
9435	604344	36122
9436	604406	36058
9437	604465	35993
9438	604526	35929
9439	604584	35865
9440	604649	35801
9441	604709	35736
9442	604767	35672
9443	604824	35608
9444	604893	35544
9445	604952	35479
9446	605014	35415
9447	605071	35351
9448	605131	35287
9449	605186	35222
9450	605251	35158
9451	605300	35093
9452	605365	35029
9453	605420	34965
9454	605482	34900
9455	605545	34836
9456	605607	34772
9457	605664	34708
9458	605724	34643
9459	605794	34580
9460	605853	34515
9461	605913	34451
9462	605972	34387
9463	606028	34322
9464	606085	34258
9465	606153	34194
9466	606217	34130
9467	606284	34066
9468	606345	34002
9469	606402	33938
9470	606466	33873
9471	606539	33810
9472	606599	33746
9473	606660	33682
9474	606728	33618
9475	606802	33554
9476	606860	33490
9477	606934	33426
9478	606997	33362
9479	607056	33298
9480	607125	33234
9481	607186	33170
9482	607241	33105
9483	607296	33041
9484	607362	32977
9485	607412	32912
9486	607468	32848
9487	607528	32784
9488	607599	32720
9489	607669	32656
9490	607730	32592
9491	607795	32528
9492	607862	32464
9493	607922	32400
9494	607993	32336
9495	608058	32272
9496	608122	32208
9497	608188	32144
9498	608250	32080
9499	608315	32016
9500	608378	31952
9501	608442	31888
9502	608497	31823
9503	608550	31759
9504	608614	31695
9505	608679	31631
9506	608732	31566
9507	608793	31502
9508	608856	31438
9509	608923	31374
9510	608985	31310
9511	609049	31246
9512	609115	31182
9513	609185	31118
9514	609242	31054
9515	609309	30990
9516	609373	30926
9517	609438	30862
9518	609487	30797
9519	609542	30733
9520	609613	30669
9521	609668	30605
9522	609724	30540
9523	609790	30476
9524	609857	30412
9525	609922	30348
9526	609983	30284
9527	610049	30220
9528	610116	30156
9529	610180	30092
9530	610248	30029
9531	610317	29965
9532	610386	29901
9533	610440	29836
9534	610494	29772
9535	610552	29708
9536	610616	29644
9537	610672	29579
9538	610730	29515
9539	610799	29451
9540	610867	29387
9541	610927	29323
9542	610981	29258
9543	611047	29195
9544	611115	29131
9545	611176	29067
9546	611240	29003
9547	611299	28938
9548	611362	28874
9549	611429	28810
9550	611491	28746
9551	611553	28682
9552	611616	28618
9553	611680	28554
9554	611740	28490
9555	611812	28426
9556	611875	28362
9557	611940	28298
9558	612007	28234
9559	612064	28170
9560	612132	28106
9561	612191	28042
9562	612247	27977
9563	612301	27913
9564	612359	27849
9565	612420	27784
9566	612485	27720
9567	612549	27656
9568	612614	27592
9569	612669	27528
9570	612732	27464
9571	612794	27400
9572	612855	27336
9573	612917	27272
9574	612977	27207
9575	613029	27143
9576	613089	27079
9577	613152	27015
9578	613209	26950
9579	613275	26886
9580	613338	26822
9581	613406	26758
9582	613471	26694
9583	613529	26630
9584	613592	26566
9585	613646	26502
9586	613714	26438
9587	613772	26374
9588	613840	26310
9589	613906	26246
9590	613961	26181
9591	614016	26117
9592	614075	26053
9593	614133	25988
9594	614198	25924
9595	614257	25860
9596	614313	25796
9597	614368	25732
9598	614434	25668
9599	614504	25604
9600	614564	25540
9601	614619	25475
9602	614694	25412
9603	614754	25348
9604	614828	25284
9605	614894	25220
9606	614965	25156
9607	615039	25093
9608	615105	25029
9609	615171	24965
9610	615231	24901
9611	615293	24837
9612	615354	24772
9613	615421	24709
9614	615478	24644
9615	615544	24580
9616	615598	24516
9617	615652	24451
9618	615721	24388
9619	615788	24324
9620	615849	24260
9621	615910	24196
9622	615973	24131
9623	616031	24067
9624	616102	24003
9625	616168	23940
9626	616227	23875
9627	616285	23811
9628	616350	23747
9629	616414	23683
9630	616489	23620
9631	616558	23556
9632	616619	23492
9633	616677	23427
9634	616743	23363
9635	616809	23299
9636	616868	23235
9637	616926	23171
9638	616984	23107
9639	617050	23043
9640	617114	22979
9641	617181	22915
9642	617251	22851
9643	617314	22787
9644	617371	22723
9645	617433	22659
9646	617493	22595
9647	617554	22531
9648	617614	22466
9649	617670	22402
9650	617730	22338
9651	617796	22274
9652	617855	22210
9653	617918	22146
9654	617977	22082
9655	618038	22017
9656	618102	21953
9657	618163	21889
9658	618220	21825
9659	618277	21761
9660	618340	21697
9661	618394	21632
9662	618464	21569
9663	618515	21504
9664	618570	21440
9665	618625	21376
9666	618690	21312
9667	618750	21247
9668	618808	21183
9669	618869	21119
9670	618932	21055
9671	618981	20991
9672	619040	20926
9673	619102	20862
9674	619161	20798
9675	619226	20734
9676	619288	20670
9677	619356	20606
9678	619417	20542
9679	619480	20478
9680	619547	20414
9681	619601	20350
9682	619658	20286
9683	619715	20222
9684	619772	20157
9685	619833	20093
9686	619892	20029
9687	619957	19965
9688	620025	19901
9689	620095	19837
9690	620160	19773
9691	620224	19709
9692	620295	19646
9693	620353	19582
9694	620413	19517
9695	620474	19453
9696	620540	19389
9697	620599	19325
9698	620660	19261
9699	620721	19197
9700	620784	19133
9701	620846	19069
9702	620907	19005
9703	620977	18941
9704	621042	18877
9705	621104	18813
9706	621164	18749
9707	621228	18685
9708	621291	18621
9709	621352	18557
9710	621411	18493
9711	621488	18429
9712	621554	18365
9713	621612	18301
9714	621671	18237
9715	621732	18173
9716	621795	18109
9717	621856	18045
9718	621919	17981
9719	621973	17916
9720	622036	17852
9721	622106	17789
9722	622165	17724
9723	622234	17661
9724	622301	17597
9725	622362	17533
9726	622427	17469
9727	622485	17405
9728	622554	17341
9729	622613	17277
9730	622678	17213
9731	622739	17149
9732	622806	17085
9733	622872	17021
9734	622939	16957
9735	623007	16893
9736	623067	16829
9737	623129	16765
9738	623179	16700
9739	623238	16636
9740	623299	16572
9741	623356	16508
9742	623423	16444
9743	623481	16380
9744	623550	16316
9745	623616	16252
9746	623670	16188
9747	623724	16124
9748	623776	16059
9749	623840	15995
9750	623897	15931
9751	623957	15867
9752	624014	15803
9753	624074	15739
9754	624128	15675
9755	624194	15611
9756	624247	15546
9757	624298	15482
9758	624362	15418
9759	624421	15354
9760	624485	15290
9761	624543	15226
9762	624606	15162
9763	624670	15098
9764	624734	15034
9765	624791	14970
9766	624853	14906
9767	624912	14842
9768	624975	14778
9769	625038	14714
9770	625102	14650
9771	625172	14586
9772	625237	14522
9773	625302	14458
9774	625359	14394
9775	625424	14330
9776	625488	14266
9777	625552	14202
9778	625611	14138
9779	625668	14074
9780	625721	14010
9781	625785	13946
9782	625851	13882
9783	625905	13818
9784	625976	13754
9785	626038	13690
9786	626094	13626
9787	626160	13562
9788	626226	13498
9789	626289	13434
9790	626356	13370
9791	626427	13306
9792	626492	13242
9793	626549	13178
9794	626618	13114
9795	626686	13050
9796	626747	12986
9797	626813	12922
9798	626883	12858
9799	626945	12794
9800	627012	12730
9801	627076	12666
9802	627143	12603
9803	627199	12538
9804	627262	12474
9805	627319	12410
9806	627381	12346
9807	627438	12282
9808	627497	12218
9809	627567	12154
9810	627636	12090
9811	627694	12026
9812	627765	11962
9813	627827	11898
9814	627895	11835
9815	627956	11770
9816	628029	11707
9817	628085	11643
9818	628145	11579
9819	628212	11515
9820	628278	11451
9821	628344	11387
9822	628408	11323
9823	628473	11259
9824	628536	11195
9825	628595	11131
9826	628651	11067
9827	628717	11003
9828	628772	10939
9829	628831	10875
9830	628888	10810
9831	628945	10746
9832	629006	10682
9833	629061	10618
9834	629126	10554
9835	629196	10490
9836	629253	10426
9837	629320	10362
9838	629375	10298
9839	629441	10234
9840	629509	10170
9841	629577	10107
9842	629631	10042
9843	629690	9978
9844	629753	9914
9845	629812	9850
9846	629879	9786
9847	629947	9722
9848	630007	9658
9849	630063	9594
9850	630135	9531
9851	630200	9467
9852	630256	9402
9853	630321	9339
9854	630389	9275
9855	630455	9211
9856	630518	9147
9857	630588	9083
9858	630657	9019
9859	630723	8955
9860	630785	8891
9861	630840	8827
9862	630908	8763
9863	630973	8699
9864	631039	8635
9865	631107	8571
9866	631164	8507
9867	631228	8443
9868	631294	8379
9869	631357	8315
9870	631420	8251
9871	631484	8187
9872	631546	8123
9873	631608	8059
9874	631662	7995
9875	631729	7931
9876	631783	7867
9877	631846	7803
9878	631905	7739
9879	631965	7675
9880	632024	7611
9881	632080	7547
9882	632144	7483
9883	632209	7419
9884	632274	7355
9885	632332	7291
9886	632396	7227
9887	632462	7163
9888	632521	7099
9889	632587	7035
9890	632648	6971
9891	632716	6907
9892	632777	6843
9893	632844	6780
9894	632910	6716
9895	632973	6652
9896	633027	6588
9897	633098	6524
9898	633167	6460
9899	633230	6396
9900	633294	6332
9901	633360	6268
9902	633424	6204
9903	633486	6140
9904	633551	6076
9905	633612	6012
9906	633675	5948
9907	633735	5884
9908	633797	5820
9909	633855	5756
9910	633923	5692
9911	633980	5628
9912	634045	5564
9913	634117	5500
9914	634178	5436
9915	634239	5372
9916	634296	5308
9917	634362	5244
9918	634426	5180
9919	634494	5116
9920	634554	5052
9921	634623	4988
9922	634692	4925
9923	634756	4861
9924	634818	4797
9925	634875	4733
